id_ingrediente,ingrediente
1529,acucar fino
1530,ingrediente
1531,cafe agua
1532,limoes siciliano
1533,sazon frango
1534,limao vinagre
1535,sorvete morango
1536,rosa
1537,bacon moido
1538,tamara
1539,manjericao oregano
1540,molho madeira
1541,goma
1542,noz moscada po
1543,mesma suco maracuja
1544,cominho moido
1545,suco tang morango
1546,carne moida patinho
1547,fermento biologico instantaneo
1548,passas preta
1549,repolho verde
1550,temperar
1551,pacotinho sazon
1552,molho queijo
1553,palitos churrasco
1554,maca vermelha
1555,leite lactose
1556,agua hidratar gelatina
1557,carne porco moida
1558,cabeca
1559,salsa cebolinha verde
1560,fuba canjica
1561,cheiro verde salsinha
1562,caldo galinha dissolvido agua
1563,cuscuz
1564,margarina oleo
1565,ervilha seca
1566,alho pasta
1567,broto feijao
1568,triturada
1569,creme milho
1570,queijo vontade
1571,pimentinhas cheiro
1572,fermento bolo
1573,ovo ovo peneirada
1574,cheiro verde salsa
1575,suco maca
1576,chantilly amelia
1577,caramelo
1578,farinha trigo untar
1579,frutas vermelha
1580,pitadas oregano
1581,knorr galinha
1582,laranjas pera
1583,canela po acucar polvilhar
1584,creme leite requeijao
1585,files merluza
1586,cobertura chocolate leite
1587,pimentinha
1588,molhos tomate
1589,pao pullman
1590,mexilhoe
1591,leite consensado
1592,pequi
1593,paes dormido
1594,essencia coco
1595,bolacha calipso
1596,embalagem creme leite
1597,ervilhas escorrida
1598,files pescada
1599,costelinha porco defumada
1600,torresmo
1601,pronto legume
1602,uvas passas escura
1603,cafe canela
1604,claybon
1605,tomates caroco
1606,leite po instantaneo
1607,cardamomo
1608,chocolate po amargo
1609,folhinhas hortela
1610,mirtilo
1611,po pudim chocolate
1612,fettuccine
1613,farinha centeio
1614,amido milho dissolvido agua
1615,palitos sorvete
1616,manteiga farinha untar
1617,glucose
1618,aroma baunilha
1619,garrafas leite coco
1620,brigadeiro pronto
1621,cebola miudinha
1622,pacotinho creme cebola
1623,doses vodka
1624,dose cachaca
1625,linguica portuguesa
1626,biscoito maria maizena
1627,extrato
1628,molho bolonhesa
1629,atum conserva
1630,ovo mexido
1631,gelatina po abacaxi
1632,verde amarelo
1633,confeitos colorido
1634,repolho fininho
1635,peitos frango desossado
1636,fondor maggi
1637,cafe colorau
1638,punhado cheiro verde
1639,pronto alho
1640,macarrao escolha
1641,nozes grosseiramente
1642,calda caramelo
1643,maizena farinha trigo
1644,mocoto
1645,biscoito chocolate
1646,uva passa caroco
1647,queijo brie
1648,mantega
1649,pao frances amanhecido
1650,oleo farinha trigo untar
1651,coco umido adocado
1652,fanta laranja
1653,cerca agua
1654,coxinha asa
1655,acucar uniao
1656,chester
1657,alface lisa
1658,moscada
1659,carne moida crua
1660,qualy
1661,gomos linguica toscana
1662,acucar confeiteiro peneirado
1663,molho pronto pizza
1664,calice vinho porto
1665,urucum
1666,araruta
1667,po carne
1668,anchova
1669,gomos linguica calabresa defumada
1670,tamanho
1671,catchup picante
1672,alface decorar
1673,mussarela presunto
1674,batatas fatiada
1675,cerca leite
1676,rabada
1677,nata creme leite
1678,queijo coco
1679,bifes alcatra
1680,merengue
1681,carne soja
1682,colherinha fermento
1683,queijo mineiro
1684,macos espinafre
1685,amendoas moida
1686,use
1687,arroz amanhecido
1688,mistura chocolate
1689,estrato tomate
1690,bombons ouro branco
1691,fiambre
1692,canjica branca
1693,completo pimenta
1694,trigo peneirado
1695,maionese qualidade
1696,creme leite nata
1697,suco laranja coado
1698,caldos frango
1699,calda abacaxi
1700,caldo carne costela
1701,biscoito maizena maria
1702,suco limao puro
1703,feijao vermelho
1704,pacotinho gelatina incolor
1705,fermix
1706,chocolate po polvilhar
1707,ervilha agua
1708,geleia framboesa
1709,alface roxa
1710,peca maminha
1711,light
1712,grosseiramente
1713,ovo batida neve
1714,files salmao
1715,adocante fogao stevita
1716,massa parafuso
1717,salsa oregano
1718,macarrao integral
1719,copinho iogurte natural
1720,canela moida
1721,pao torta
1722,figado
1723,nesquik morango
1724,sobremesa canela
1725,ovo ligeiramente batida
1726,fanta
1727,cebola cortada fininha
1728,achocolatado nescau
1729,soja texturizada
1730,peixe posta
1731,cebolinha decorar
1732,fermento pae
1733,bolacha maizena chocolate
1734,bolacha maizena triturada
1735,raspas chocolate amargo
1736,soja grao
1737,embalagem molho tomate
1738,pistache
1739,sobremesa fermento quimico
1740,pimenta caiena
1741,pimentao vermelho verde
1742,pudim coco
1743,capeletti
1744,salsinha cheiro verde
1745,cebolinha cheiro verde
1746,bolacha negresco
1747,sobremesa fermento royal
1748,fava baunilha
1749,cafe manteiga
1750,linhaca dourada
1751,pimenta reino po
1752,queijo parmesao salpicar
1753,farinha trigo maizena
1754,champignon conserva
1755,leite ninho po
1756,leite semidesnatado
1757,bolachas champagne
1758,olho
1759,triturado
1760,chocolate cacau
1761,chocolate fracionado
1762,castanha triturada
1763,abobrinhas verde
1764,medalhoes file mignon
1765,suco manga
1766,sobremesa oleo
1767,batatas cortada
1768,mandioquinha salsa
1769,bifes file mignon
1770,bacon magro
1771,tomates batidos liquidificador
1772,manteiga farinha trigo untar
1773,pintado
1774,calice licor cacau
1775,calda morango
1776,ovo peneirado
1777,pronto limao
1778,cenoura fatiada
1779,caldos knorr galinha
1780,caju
1781,pernil porco
1782,salsinha verde
1783,farinha trigo massa
1784,vinho branco suave
1785,costela suina
1786,aceto balsamico
1787,tomates quadradinho
1788,lombo suino
1789,carne bife
1790,polvilho doce azedo
1791,cenora
1792,cafe mostarda
1793,cafe curry
1794,oleo soja fritar
1795,queijo fino
1796,champagne
1797,morangos fatiado
1798,embalagem creme cebola
1799,refrigerante laranja
1800,azeitonas pretas fatiada
1801,dose rum
1802,sobremesa bicarbonato sodio
1803,alho pimenta
1804,preta moida
1805,amaciante carne
1806,dende
1807,gotinhas essencia baunilha
1808,macarrao parafuso colorido
1809,agua macarrao
1810,oregano vontade
1811,massa tapioca
1812,farinha trigo amido milho
1813,tucupi
1814,aliche
1815,arroz parbolizado
1816,costelinha defumada
1817,gotinhas baunilha
1818,pauzinhos canela
1819,canela cravo
1820,chocolate nescau
1821,decoracao
1822,cafe margarina
1823,frutas seca
1824,mussarela polvilhar
1825,postas bacalhau
1826,molho pizza
1827,caldo bacalhau
1828,salsinha oregano
1829,agua necessario
1830,leite necessario
1831,fermento biologico granulado
1832,cebola miuda
1833,fatia pao
1834,corante alimenticio
1835,sazon peixe
1836,miudo
1837,margarina qually
1838,presunto quadradinho
1839,cacau po acucar
1840,achocolatado diet
1841,mussarela fina
1842,filezinho frango
1843,requeijao cremoso light
1844,garrafinhas leite coco
1845,cafe cravo po
1846,rodela cebola
1847,chantilly po
1848,margarina azeite
1849,chocolate achocolatado
1850,batatas passadas espremedor
1851,mariamole
1852,fatiada
1853,milho verde vapor
1854,mel karo
1855,musarela
1856,suco tangerina
1857,oleo gergelim torrado
1858,bacalhau demolhado
1859,tomate italiano
1860,acucar leite condensado
1861,cebola pedacinho
1862,miolo pao
1863,amargo
1864,pimenta azeite
1865,creme cebola po
1866,macas acida
1867,molho salsa
1868,pescada
1869,fermento peneirado
1870,extrato tomate elefante
1871,frango caipira
1872,oleo milho girassol
1873,merluza
1874,punhado coentro
1875,mexilhao
1876,mussarela gratinar
1877,banha vegetal
1878,churrasco
1879,conhaque rum
1880,macarrao fusilli
1881,oleo dedo
1882,carne assada
1883,melado cana
1884,leite desnatado morno
1885,beterraba crua
1886,pe alface lavado
1887,peca file mignon
1888,suco po maracuja
1889,ostra
1890,chocolate achocolatado po
1891,biscoito recheado chocolate
1892,agua calda
1893,canola
1894,alho granulado
1895,leites condensado
1896,pimentadoreino
1897,coxa coxa frango
1898,xarope guarana
1899,tomates rodela
1900,chocolate po acucar
1901,creme soja
1902,raspas chocolate branco
1903,azeite portugue
1904,cebola po
1905,po maria mole
1906,molho branco mococa
1907,coco natural
1908,pao rabanada
1909,queijo gouda
1910,cebola tomate
1911,coco adocado
1912,chocolate po peneirado
1913,ovo frito
1914,carne patinho
1915,licor cassi
1916,macos cheiro verde
1917,margarina amolecida
1918,pudim morango
1919,lombo defumado
1920,siri
1921,champignons fatiado
1922,dessalgada
1923,leite condenssado
1924,maizena agua
1925,polenguinho
1926,caxinha creme leite
1927,salsa polvilhar
1928,vinho seco
1929,queijo light
1930,cebola verde
1931,castanha moida
1932,galho alecrim
1933,pe alface crespa
1934,mussarella
1935,molho tomate peneirado
1936,branco
1937,endro
1938,bolacha maizena leite
1939,firme
1940,requeijao leite morno
1941,peito frango agua
1942,meia margarina
1943,baguete
1944,doce
1945,cheiro verde oregano
1946,banana terra
1947,goiabada cremosa
1948,cafe pimenta reino
1949,macas fuji
1950,biscoito maizena moido
1951,agua natural
1952,limpa
1953,pepinos japone
1954,cafe acafrao
1955,cortada fina
1956,farofa yoki
1957,maizena engrossar
1958,duzia ovo
1959,acucar mascavo demerara
1960,empada
1961,camarao cinza limpo
1962,cebola cortada parte
1963,amido milho dissolvido leite
1964,raspas chocolate leite
1965,pauzinho canela
1966,leite integral desnatado
1967,polpas maracuja
1968,carne alcatra
1969,gergelim preto
1970,presunto moido
1971,garrafa champagne
1972,pimenta tabasco
1973,gotas molho pimenta
1974,amendocrem
1975,xarope groselha
1976,cafe po royal
1977,pao branco
1978,ades original
1979,coco queijo
1980,leite creme leite
1981,acucar po
1982,flan chocolate
1983,cream cheese light
1984,cebolinha verde salsinha
1985,linhaca triturada
1986,meia creme leite
1987,dobradinha
1988,caldo galinha esfarelado
1989,bolacha chocolate
1990,cebola petala
1991,macarrao conchinha
1992,coentro verde
1993,cx creme leite
1994,chocotone
1995,paes duro
1996,tomate cebola
1997,macarrao yakisoba
1998,talos aipo
1999,alecrim seco
2000,katchup
2001,pedacinho gengibre
2002,caldo carne bacon
2003,ervilhas conserva
2004,aipim cru
2005,cebolas petala
2006,geleia amora
2007,escolha
2008,margarina acucar untar
2009,ovo decorar
2010,garrafa vodka
2011,biscoito negresco
2012,batatas al
2013,parafuso
2014,farinha trigo peneirado
2015,goiabada derretida
2016,soda limonada
2017,meia manteiga
2018,coloque
2019,celola
2020,flococo
2021,meia oleo
2022,ovo galinha
2023,alcachofra
2024,raspas limao enfeitar
2025,leite po ninho
2026,ovo passada peneira
2027,contrafile
2028,azeite temperar
2029,calda cereja
2030,salsichas aferventada
2031,biscoitos maria
2032,massa mandioca
2033,salame fatiado
2034,tender
2035,pimentinha cheiro
2036,coco enfeitar
2037,queijo parmesao qualidade
2038,dedo oleo
2039,creme galinha
2040,bucho
2041,pe porco
2042,arroz agulhinha
2043,ave
2044,queijo parmesao light
2045,molho tomate caseiro
2046,nescau toddy
2047,calabresa moida
2048,batatas bolinha
2049,beijinho
2050,pimentao amarelo vermelho
2051,meia trigo
2052,presunto defumado
2053,miolo
2054,dourado
2055,oleo milho canola
2056,molho tomate bolonhesa
2057,farinha mandioca branca
2058,calice pinga
2059,oregano queijo
2060,caldo knor
2061,manteiga oleo
2062,carne boi
2063,paes frances amanhecido
2064,americanos arroz
2065,suco abacaxi concentrado
2066,preto
2067,cenoura fina
2068,adocante po fogao
2069,feijao mulatinho
2070,farofa milho
2071,grill
2072,cobertura sorvete
2073,canela rama
2074,massa espaguete
2075,asa frango
2076,guisado
2077,leite mesma leite condensado
2078,file mignon bife
2079,bolas sorvete morango
2080,colherzinha fermento
2081,cabecas cebola
2082,bisnaga requeijao cremoso
2083,pacotinho
2084,cafe bicarbonato
2085,sumo limoe
2086,massa baunilha
2087,cafe po soluvel
2088,cebola grosseiramente
2089,seja
2090,caldo feijao
2091,peca fraldinha
2092,buque
2093,alho vontade
2094,caldo carne legume
2095,palitos picole
2096,mamoes papaia
2097,oleo untar frigideira
2098,batata salsa
2099,mandioquinha espremida
2100,paes sirio
2101,realcador
2102,gr mussarela
2103,salame italiano
2104,flan
2105,biscoito maizena champagne
2106,molho cebolinha
2107,limoes galego
2108,lagosta
2109,cremor tartaro
2110,limao temperar
2111,cenouras fatiada
2112,calabresa frita
2113,mesma leite coco
2114,enfeitar
2115,bisteca
2116,molho tomate pizza
2117,dessalgado
2118,peito galinha
2119,oleo soja milho
2120,agua cozinhar macarrao
2121,linguicas toscana
2122,ricota garfo
2123,cominho pimenta
2124,chocolate amargo amargo
2125,paprica defumada
2126,rum conhaque
2127,caldos costela
2128,escorrida
2129,caldo legumes galinha
2130,monopol
2131,gomo linguica calabresa defumada
2132,cebola salsa
2133,margarina manteiga untar
2134,cafe vinagre
2135,chourico
2136,banana cortada
2137,fermente po
2138,fatia mamao
2139,oleo canola girassol
2140,triguilho
2141,iogurte grego
2142,presunto cru
2143,palmito pupunha
2144,ricota esfarelada
2145,cafe alho
2146,salmao defumado
2147,pimenta reino noz moscada
2148,cebola cheiro verde
2149,fuba polvilhar
2150,pronto chocolate
2151,po legume
2152,garrafa cerveja
2153,cebola roxa cortada
2154,raminho alecrim
2155,passas uva
2156,raspas limao laranja
2157,oregano cheiro verde
2158,leite molhar
2159,couve fininha
2160,pao lo
2161,caldo knorr picanha
2162,colocar
2163,cupuacu
2164,mussarela rechear
2165,chocolate leite cobertura
2166,queijo muzzarela
2167,camarao barbas limpo
2168,files linguado
2169,capeletti frango
2170,fermento granulado pao
2171,moela frango
2172,cebola cebola
2173,ervilha torta
2174,pao metro gergelim
2175,peito peru light
2176,acucar nao
2177,nao oleo
2178,pacu
2179,pires coco
2180,alcatra bife
2181,ervas provence
2182,farina trigo
2183,queijo parmezao
2184,gelatina cor
2185,peca cupim
2186,agua cozinhar arroz
2187,segredo
2188,gelatina agua
2189,receita molho branco
2190,oregano salpicar
2191,mesma vodka
2192,cafe suco limao
2193,azeite vinagre
2194,cerveja escura
2195,costela magra
2196,bicabornato sodio
2197,linguica calabreza
2198,files anchova
2199,queijo colonial
2200,cebola finamente
2201,creme leite batido
2202,leite leite coco
2203,sururu
2204,pimentas biquinho
2205,macos couve
2206,maioneze
2207,margarina fogao
2208,tomilho seco
2209,catchup mostarda
2210,jerimum
2211,cointreau
2212,alcatra cortada bife
2213,bananas maca
2214,derretida
2215,punhado
2216,quadradinho
2217,azeite dourar
2218,manteiga extra
2219,temperinho
2220,margarina fritar
2221,agua massa
2222,acucar confeiteiro decorar
2223,sobremesa chocolate po
2224,requeijao culinario
2225,fuba milharina
2226,hortela pimenta
2227,queijo oregano
2228,cheiro verde pimenta
2229,morango lavado
2230,forminha gelo
2231,cafe coado
2232,leite integral morno
2233,posta salmao
2234,linguica calabresa fatiada
2235,pimentao amarelo fina
2236,farinha trigo desgrudar
2237,pacotinho fermento biologico seco
2238,mamao papaya
2239,moranguinho
2240,bata
2241,granulado enfeitar
2242,geleia goiaba
2243,cabeca brocoli
2244,cafe instantaneo
2245,limao decorar
2246,cafe pimenta calabresa
2247,pacocas rolha
2248,linguica calabresa defumada cortada
2249,milho verde caldo
2250,peneirada
2251,oleo fritar carne
2252,macarrao al
2253,cobertura sorvete chocolate
2254,chocolate diamante negro
2255,cebola cortada quadradinho
2256,farinha rosca baste
2257,costela vaca
2258,ovo batidas neve firme
2259,talos alho poro
2260,pernil suino
2261,oleo girassol canola
2262,bacom
2263,oregano salsinha
2264,tomate decorar
2265,maragarina
2266,robalo
2267,raspinhas limao
2268,canela po decorar
2269,tomates molho
2270,atum natural
2271,pacotinhos queijo
2272,bombom
2273,cocos seco
2274,finas bacon
2275,dedo
2276,cogumelos champignon
2277,pimenta reino oregano
2278,linguado
2279,tomate quadradinho
2280,queijo fundido
2281,batata passada espremedor
2282,garrafa vinho branco seco
2283,frango desossado
2284,espaguete al
2285,gostar
2286,queijo salpicar
2287,confete
2288,sorvete baunilha
2289,uvas italia
2290,chocolate leite fracionado
2291,uva passa escura
2292,caldo frango po
2293,linguicas calabresa defumada
2294,amendoas torrada
2295,file camarao
2296,salmao posta
2297,pacotinho oregano
2298,frutas morango
2299,costela gaucha
2300,acucar demerara mascavo
2301,gelatinas sabore
2302,molho rose
2303,polpa manga
2304,costelinha suina
2305,passas escura
2306,presunto parma
2307,costelinha
2308,macos brocoli
2309,oleo dende
2310,garrafa vinho tinto seco
2311,peito peru presunto
2312,alho temperar
2313,uva passas preta
2314,farinha trigo qualidade
2315,bacon quadradinho
2316,mesma leite condensado
2317,vinho madeira
2318,calabresa fatiada
2319,caldo knnor galinha
2320,po cafe
2321,leite condesando
2322,ralo
2323,coco fruta
2324,alho laminado
2325,cebola pimentao
2326,leite condensado nestle
2327,pimentao fatiado
2328,batatas tamanho
2329,leite massa
2330,caldo carne picanha
2331,medidas leite condensado leite
2332,sentido comprimento
2333,acucar vontade
2334,feijao caldo
2335,farinha mandioca biju
2336,coco vontade
2337,alho amacado
2338,biscoito calipso
2339,seca
2340,arroz japone
2341,cogumelos pari
2342,cara
2343,macos cebolinha
2344,molho verde
2345,fundo acucar
2346,tomates nao
2347,frango moido
2348,papel toalha
2349,leite longa vida
2350,batatas baroa
2351,bananas verde
2352,orelha porco
